order_id,product_id,unit_price,quantity,discount,total_price,customer_id,employee_id,order_date,required_date,shipped_date,ship_via,freight,ship_name,ship_address,ship_city,ship_postal_code,ship_country,order_year,order_month,order_day,company_name,contact_name,contact_title,address,city,postal_code,country,order_count,customer_segment,AvgOrderValue,product_name,supplier_id,category_id,quantity_per_unit,unit_price_y,units_in_stock,units_on_order,reorder_level,discontinued,price_segment,category_name,description
10835,77,13.0,2,0.2,20.8,ALFKI,1,1998-01-15,1998-02-12,1998-01-21,3,69.53,Alfred's Futterkiste,Obere Str. 57,Berlin,12209,Germany,1998,1,15,Alfreds Futterkiste,Maria Anders,Sales Representative,Obere Str. 57,Berlin,12209,Germany,6.0,Regular,356.0833333333333,Original Frankfurter grüne Soße,12,2,12 boxes,13.0,32,0,15,0,Economy,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10836,22,21.0,52,0.0,1092.0,ERNSH,7,1998-01-16,1998-02-13,1998-01-21,1,411.88,Ernst Handel,Kirchgasse 6,Graz,8010,Austria,1998,1,16,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,8010,Austria,30.0,Loyal,1028.1860637254902,Gustaf's Knäckebröd,9,5,24 - 500 g pkgs.,21.0,104,0,25,0,Standard,Grains/Cereals,"Breads, crackers, pasta, and cereal"
10836,35,18.0,6,0.0,108.0,ERNSH,7,1998-01-16,1998-02-13,1998-01-21,1,411.88,Ernst Handel,Kirchgasse 6,Graz,8010,Austria,1998,1,16,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,8010,Austria,30.0,Loyal,1028.1860637254902,Steeleye Stout,16,1,24 - 12 oz bottles,18.0,20,0,15,0,Economy,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10836,57,19.5,24,0.0,468.0,ERNSH,7,1998-01-16,1998-02-13,1998-01-21,1,411.88,Ernst Handel,Kirchgasse 6,Graz,8010,Austria,1998,1,16,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,8010,Austria,30.0,Loyal,1028.1860637254902,Ravioli Angelo,26,5,24 - 250 g pkgs.,19.5,36,0,20,0,Economy,Grains/Cereals,"Breads, crackers, pasta, and cereal"
10836,60,34.0,60,0.0,2040.0,ERNSH,7,1998-01-16,1998-02-13,1998-01-21,1,411.88,Ernst Handel,Kirchgasse 6,Graz,8010,Austria,1998,1,16,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,8010,Austria,30.0,Loyal,1028.1860637254902,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,Standard,Dairy Products,Cheeses
10836,64,33.25,30,0.0,997.5,ERNSH,7,1998-01-16,1998-02-13,1998-01-21,1,411.88,Ernst Handel,Kirchgasse 6,Graz,8010,Austria,1998,1,16,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,8010,Austria,30.0,Loyal,1028.1860637254902,Wimmers gute Semmelknödel,12,5,20 bags x 4 pieces,33.25,22,80,30,0,Standard,Grains/Cereals,"Breads, crackers, pasta, and cereal"
10837,13,6.0,6,0.0,36.0,BERGS,9,1998-01-16,1998-02-13,1998-01-23,3,13.32,Berglunds snabbköp,Berguvsvägen  8,Luleå,S-958 22,Sweden,1998,1,16,Berglunds snabbköp,Christina Berglund,Order Administrator,Berguvsvägen  8,Luleå,S-958 22,Sweden,18.0,Loyal,479.37649038461535,Konbu,6,8,2 kg box,6.0,24,0,5,0,Economy,Seafood,Seaweed and fish
10837,40,18.4,25,0.0,459.99999999999994,BERGS,9,1998-01-16,1998-02-13,1998-01-23,3,13.32,Berglunds snabbköp,Berguvsvägen  8,Luleå,S-958 22,Sweden,1998,1,16,Berglunds snabbköp,Christina Berglund,Order Administrator,Berguvsvägen  8,Luleå,S-958 22,Sweden,18.0,Loyal,479.37649038461535,Boston Crab Meat,19,8,24 - 4 oz tins,18.4,123,0,30,0,Economy,Seafood,Seaweed and fish
10837,47,9.5,40,0.25,285.0,BERGS,9,1998-01-16,1998-02-13,1998-01-23,3,13.32,Berglunds snabbköp,Berguvsvägen  8,Luleå,S-958 22,Sweden,1998,1,16,Berglunds snabbköp,Christina Berglund,Order Administrator,Berguvsvägen  8,Luleå,S-958 22,Sweden,18.0,Loyal,479.37649038461535,Zaanse koeken,22,3,10 - 4 oz boxes,9.5,36,0,0,0,Economy,Confections,"Desserts, candies, and sweet breads"
10837,76,18.0,21,0.25,283.5,BERGS,9,1998-01-16,1998-02-13,1998-01-23,3,13.32,Berglunds snabbköp,Berguvsvägen  8,Luleå,S-958 22,Sweden,1998,1,16,Berglunds snabbköp,Christina Berglund,Order Administrator,Berguvsvägen  8,Luleå,S-958 22,Sweden,18.0,Loyal,479.37649038461535,Lakkalikööri,23,1,500 ml,18.0,57,0,20,0,Economy,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10838,1,18.0,4,0.25,54.0,LINOD,3,1998-01-19,1998-02-16,1998-01-23,3,59.28,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,4980,Venezuela,1998,1,19,LINO-Delicateses,Felipe Izquierdo,Owner,Ave. 5 de Mayo Porlamar,I. de Margarita,4980,Venezuela,12.0,Loyal,470.75899999999996,Chai,8,1,10 boxes x 30 bags,18.0,39,0,10,1,Economy,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10838,18,62.5,25,0.25,1171.875,LINOD,3,1998-01-19,1998-02-16,1998-01-23,3,59.28,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,4980,Venezuela,1998,1,19,LINO-Delicateses,Felipe Izquierdo,Owner,Ave. 5 de Mayo Porlamar,I. de Margarita,4980,Venezuela,12.0,Loyal,470.75899999999996,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,0,Luxury,Seafood,Seaweed and fish
10838,36,19.0,50,0.25,712.5,LINOD,3,1998-01-19,1998-02-16,1998-01-23,3,59.28,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,4980,Venezuela,1998,1,19,LINO-Delicateses,Felipe Izquierdo,Owner,Ave. 5 de Mayo Porlamar,I. de Margarita,4980,Venezuela,12.0,Loyal,470.75899999999996,Inlagd Sill,17,8,24 - 250 g  jars,19.0,112,0,20,0,Economy,Seafood,Seaweed and fish
10839,58,13.25,30,0.1,357.75,TRADH,3,1998-01-19,1998-02-16,1998-01-22,3,35.43,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,05634-030,Brazil,1998,1,19,Tradição Hipermercados,Anabela Domingues,Sales Representative,"Av. Inês de Castro, 414",Sao Paulo,05634-030,Brazil,6.0,Regular,526.9741538461539,Escargots de Bourgogne,27,8,24 pieces,13.25,62,0,20,0,Economy,Seafood,Seaweed and fish
10839,72,34.8,15,0.1,469.8,TRADH,3,1998-01-19,1998-02-16,1998-01-22,3,35.43,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,05634-030,Brazil,1998,1,19,Tradição Hipermercados,Anabela Domingues,Sales Representative,"Av. Inês de Castro, 414",Sao Paulo,05634-030,Brazil,6.0,Regular,526.9741538461539,Mozzarella di Giovanni,14,4,24 - 200 g pkgs.,34.8,14,0,0,0,Standard,Dairy Products,Cheeses
10840,25,14.0,6,0.2,67.2,LINOD,4,1998-01-19,1998-03-02,1998-02-16,2,2.71,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,4980,Venezuela,1998,1,19,LINO-Delicateses,Felipe Izquierdo,Owner,Ave. 5 de Mayo Porlamar,I. de Margarita,4980,Venezuela,12.0,Loyal,470.75899999999996,NuNuCa Nuß-Nougat-Creme,11,3,20 - 450 g glasses,14.0,76,0,30,0,Economy,Confections,"Desserts, candies, and sweet breads"
10840,39,18.0,10,0.2,144.0,LINOD,4,1998-01-19,1998-03-02,1998-02-16,2,2.71,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,4980,Venezuela,1998,1,19,LINO-Delicateses,Felipe Izquierdo,Owner,Ave. 5 de Mayo Porlamar,I. de Margarita,4980,Venezuela,12.0,Loyal,470.75899999999996,Chartreuse verte,18,1,750 cc per bottle,18.0,69,0,5,0,Economy,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10841,10,31.0,16,0.0,496.0,SUPRD,5,1998-01-20,1998-02-17,1998-01-29,2,424.3,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,B-6000,Belgium,1998,1,20,Suprêmes délices,Pascale Cartrain,Accounting Manager,"Boulevard Tirou, 255",Charleroi,B-6000,Belgium,12.0,Loyal,617.6610256410256,Ikura,4,8,12 - 200 ml jars,31.0,31,0,0,0,Standard,Seafood,Seaweed and fish
10841,56,38.0,30,0.0,1140.0,SUPRD,5,1998-01-20,1998-02-17,1998-01-29,2,424.3,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,B-6000,Belgium,1998,1,20,Suprêmes délices,Pascale Cartrain,Accounting Manager,"Boulevard Tirou, 255",Charleroi,B-6000,Belgium,12.0,Loyal,617.6610256410256,Gnocchi di nonna Alice,26,5,24 - 250 g pkgs.,38.0,21,10,30,0,Standard,Grains/Cereals,"Breads, crackers, pasta, and cereal"
10841,59,55.0,50,0.0,2750.0,SUPRD,5,1998-01-20,1998-02-17,1998-01-29,2,424.3,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,B-6000,Belgium,1998,1,20,Suprêmes délices,Pascale Cartrain,Accounting Manager,"Boulevard Tirou, 255",Charleroi,B-6000,Belgium,12.0,Loyal,617.6610256410256,Raclette Courdavault,28,4,5 kg pkg.,55.0,79,0,0,0,Luxury,Dairy Products,Cheeses
10841,77,13.0,15,0.0,195.0,SUPRD,5,1998-01-20,1998-02-17,1998-01-29,2,424.3,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,B-6000,Belgium,1998,1,20,Suprêmes délices,Pascale Cartrain,Accounting Manager,"Boulevard Tirou, 255",Charleroi,B-6000,Belgium,12.0,Loyal,617.6610256410256,Original Frankfurter grüne Soße,12,2,12 boxes,13.0,32,0,15,0,Economy,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10842,11,21.0,15,0.0,315.0,TORTU,1,1998-01-20,1998-02-17,1998-01-29,3,54.42,Tortuga Restaurante,Avda. Azteca 123,México D.F.,05033,Mexico,1998,1,20,Tortuga Restaurante,Miguel Angel Paolino,Owner,Avda. Azteca 123,México D.F.,05033,Mexico,10.0,Regular,372.8327586206896,Queso Cabrales,5,4,1 kg pkg.,21.0,22,30,30,0,Standard,Dairy Products,Cheeses
10842,43,46.0,5,0.0,230.0,TORTU,1,1998-01-20,1998-02-17,1998-01-29,3,54.42,Tortuga Restaurante,Avda. Azteca 123,México D.F.,05033,Mexico,1998,1,20,Tortuga Restaurante,Miguel Angel Paolino,Owner,Avda. Azteca 123,México D.F.,05033,Mexico,10.0,Regular,372.8327586206896,Ipoh Coffee,20,1,16 - 500 g tins,46.0,17,10,25,0,Standard,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10842,68,12.5,20,0.0,250.0,TORTU,1,1998-01-20,1998-02-17,1998-01-29,3,54.42,Tortuga Restaurante,Avda. Azteca 123,México D.F.,05033,Mexico,1998,1,20,Tortuga Restaurante,Miguel Angel Paolino,Owner,Avda. Azteca 123,México D.F.,05033,Mexico,10.0,Regular,372.8327586206896,Scottish Longbreads,8,3,10 boxes x 8 pieces,12.5,6,10,15,0,Economy,Confections,"Desserts, candies, and sweet breads"
10842,70,15.0,12,0.0,180.0,TORTU,1,1998-01-20,1998-02-17,1998-01-29,3,54.42,Tortuga Restaurante,Avda. Azteca 123,México D.F.,05033,Mexico,1998,1,20,Tortuga Restaurante,Miguel Angel Paolino,Owner,Avda. Azteca 123,México D.F.,05033,Mexico,10.0,Regular,372.8327586206896,Outback Lager,7,1,24 - 355 ml bottles,15.0,15,10,30,0,Economy,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10843,51,53.0,4,0.25,159.0,VICTE,4,1998-01-21,1998-02-18,1998-01-26,2,9.26,Victuailles en stock,"2, rue du Commerce",Lyon,69004,France,1998,1,21,Victuailles en stock,Mary Saveley,Sales Agent,"2, rue du Commerce",Lyon,69004,France,10.0,Regular,367.29720000000003,Manjimup Dried Apples,24,7,50 - 300 g pkgs.,53.0,20,0,10,0,Standard,Produce,Dried fruit and bean curd
10844,22,21.0,35,0.0,735.0,PICCO,8,1998-01-21,1998-02-18,1998-01-26,2,25.22,Piccolo und mehr,Geislweg 14,Salzburg,5020,Austria,1998,1,21,Piccolo und mehr,Georg Pipps,Sales Manager,Geislweg 14,Salzburg,5020,Austria,10.0,Regular,1005.6026086956522,Gustaf's Knäckebröd,9,5,24 - 500 g pkgs.,21.0,104,0,25,0,Standard,Grains/Cereals,"Breads, crackers, pasta, and cereal"
10845,23,9.0,70,0.1,567.0,QUICK,8,1998-01-21,1998-02-04,1998-01-30,1,212.98,QUICK-Stop,Taucherstraße 10,Cunewalde,01307,Germany,1998,1,21,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,01307,Germany,28.0,Loyal,1282.2942441860466,Tunnbröd,9,5,12 - 250 g pkgs.,9.0,61,0,25,0,Economy,Grains/Cereals,"Breads, crackers, pasta, and cereal"
10845,35,18.0,25,0.1,405.0,QUICK,8,1998-01-21,1998-02-04,1998-01-30,1,212.98,QUICK-Stop,Taucherstraße 10,Cunewalde,01307,Germany,1998,1,21,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,01307,Germany,28.0,Loyal,1282.2942441860466,Steeleye Stout,16,1,24 - 12 oz bottles,18.0,20,0,15,0,Economy,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10845,42,14.0,42,0.1,529.2,QUICK,8,1998-01-21,1998-02-04,1998-01-30,1,212.98,QUICK-Stop,Taucherstraße 10,Cunewalde,01307,Germany,1998,1,21,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,01307,Germany,28.0,Loyal,1282.2942441860466,Singaporean Hokkien Fried Mee,20,5,32 - 1 kg pkgs.,14.0,26,0,0,1,Economy,Grains/Cereals,"Breads, crackers, pasta, and cereal"
10845,58,13.25,60,0.1,715.5,QUICK,8,1998-01-21,1998-02-04,1998-01-30,1,212.98,QUICK-Stop,Taucherstraße 10,Cunewalde,01307,Germany,1998,1,21,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,01307,Germany,28.0,Loyal,1282.2942441860466,Escargots de Bourgogne,27,8,24 pieces,13.25,62,0,20,0,Economy,Seafood,Seaweed and fish
10845,64,33.25,48,0.0,1596.0,QUICK,8,1998-01-21,1998-02-04,1998-01-30,1,212.98,QUICK-Stop,Taucherstraße 10,Cunewalde,01307,Germany,1998,1,21,QUICK-Stop,Horst Kloss,Accounting Manager,Taucherstraße 10,Cunewalde,01307,Germany,28.0,Loyal,1282.2942441860466,Wimmers gute Semmelknödel,12,5,20 bags x 4 pieces,33.25,22,80,30,0,Standard,Grains/Cereals,"Breads, crackers, pasta, and cereal"
10846,4,22.0,21,0.0,462.0,SUPRD,2,1998-01-22,1998-03-05,1998-01-23,3,56.46,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,B-6000,Belgium,1998,1,22,Suprêmes délices,Pascale Cartrain,Accounting Manager,"Boulevard Tirou, 255",Charleroi,B-6000,Belgium,12.0,Loyal,617.6610256410256,Chef Anton's Cajun Seasoning,2,2,48 - 6 oz jars,22.0,53,0,0,0,Standard,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10846,70,15.0,30,0.0,450.0,SUPRD,2,1998-01-22,1998-03-05,1998-01-23,3,56.46,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,B-6000,Belgium,1998,1,22,Suprêmes délices,Pascale Cartrain,Accounting Manager,"Boulevard Tirou, 255",Charleroi,B-6000,Belgium,12.0,Loyal,617.6610256410256,Outback Lager,7,1,24 - 355 ml bottles,15.0,15,10,30,0,Economy,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10846,74,10.0,20,0.0,200.0,SUPRD,2,1998-01-22,1998-03-05,1998-01-23,3,56.46,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,B-6000,Belgium,1998,1,22,Suprêmes délices,Pascale Cartrain,Accounting Manager,"Boulevard Tirou, 255",Charleroi,B-6000,Belgium,12.0,Loyal,617.6610256410256,Longlife Tofu,4,7,5 kg pkg.,10.0,4,20,5,0,Economy,Produce,Dried fruit and bean curd
10847,1,18.0,80,0.2,1152.0,SAVEA,4,1998-01-22,1998-02-05,1998-02-10,3,487.57,Save-a-lot Markets,187 Suffolk Ln.,Boise,83720,USA,1998,1,22,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,83720,USA,31.0,Loyal,899.6719827586206,Chai,8,1,10 boxes x 30 bags,18.0,39,0,10,1,Economy,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10847,19,9.2,12,0.2,88.32,SAVEA,4,1998-01-22,1998-02-05,1998-02-10,3,487.57,Save-a-lot Markets,187 Suffolk Ln.,Boise,83720,USA,1998,1,22,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,83720,USA,31.0,Loyal,899.6719827586206,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,Economy,Confections,"Desserts, candies, and sweet breads"
10847,37,26.0,60,0.2,1248.0,SAVEA,4,1998-01-22,1998-02-05,1998-02-10,3,487.57,Save-a-lot Markets,187 Suffolk Ln.,Boise,83720,USA,1998,1,22,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,83720,USA,31.0,Loyal,899.6719827586206,Gravad lax,17,8,12 - 500 g pkgs.,26.0,11,50,25,0,Standard,Seafood,Seaweed and fish
10847,45,9.5,36,0.2,273.6,SAVEA,4,1998-01-22,1998-02-05,1998-02-10,3,487.57,Save-a-lot Markets,187 Suffolk Ln.,Boise,83720,USA,1998,1,22,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,83720,USA,31.0,Loyal,899.6719827586206,Rogede sild,21,8,1k pkg.,9.5,5,70,15,0,Economy,Seafood,Seaweed and fish
10847,60,34.0,45,0.2,1224.0,SAVEA,4,1998-01-22,1998-02-05,1998-02-10,3,487.57,Save-a-lot Markets,187 Suffolk Ln.,Boise,83720,USA,1998,1,22,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,83720,USA,31.0,Loyal,899.6719827586206,Camembert Pierrot,28,4,15 - 300 g rounds,34.0,19,0,0,0,Standard,Dairy Products,Cheeses
10847,71,21.5,55,0.2,946.0,SAVEA,4,1998-01-22,1998-02-05,1998-02-10,3,487.57,Save-a-lot Markets,187 Suffolk Ln.,Boise,83720,USA,1998,1,22,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,83720,USA,31.0,Loyal,899.6719827586206,Flotemysost,15,4,10 - 500 g pkgs.,21.5,26,0,0,0,Standard,Dairy Products,Cheeses
10848,5,21.35,30,0.0,640.5,CONSH,7,1998-01-23,1998-02-20,1998-01-29,2,38.24,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,WX1 6LT,UK,1998,1,23,Consolidated Holdings,Elizabeth Brown,Sales Representative,Berkeley Gardens 12  Brewery,London,WX1 6LT,UK,3.0,New,245.58571428571426,Chef Anton's Gumbo Mix,2,2,36 boxes,21.35,0,0,0,1,Standard,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10848,9,97.0,3,0.0,291.0,CONSH,7,1998-01-23,1998-02-20,1998-01-29,2,38.24,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,WX1 6LT,UK,1998,1,23,Consolidated Holdings,Elizabeth Brown,Sales Representative,Berkeley Gardens 12  Brewery,London,WX1 6LT,UK,3.0,New,245.58571428571426,Mishi Kobe Niku,4,6,18 - 500 g pkgs.,97.0,29,0,0,1,Luxury,Meat/Poultry,Prepared meats
10849,3,10.0,49,0.0,490.0,KOENE,9,1998-01-23,1998-02-20,1998-01-30,2,0.56,Königlich Essen,Maubelstr. 90,Brandenburg,14776,Germany,1998,1,23,Königlich Essen,Philip Cramer,Sales Associate,Maubelstr. 90,Brandenburg,14776,Germany,14.0,Loyal,792.5226666666667,Aniseed Syrup,1,2,12 - 550 ml bottles,10.0,13,70,25,0,Economy,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
10849,26,31.23,18,0.15,477.81899999999996,KOENE,9,1998-01-23,1998-02-20,1998-01-30,2,0.56,Königlich Essen,Maubelstr. 90,Brandenburg,14776,Germany,1998,1,23,Königlich Essen,Philip Cramer,Sales Associate,Maubelstr. 90,Brandenburg,14776,Germany,14.0,Loyal,792.5226666666667,Gumbär Gummibärchen,11,3,100 - 250 g bags,31.23,15,0,0,0,Standard,Confections,"Desserts, candies, and sweet breads"
10850,25,14.0,20,0.15,238.0,VICTE,1,1998-01-23,1998-03-06,1998-01-30,1,49.19,Victuailles en stock,"2, rue du Commerce",Lyon,69004,France,1998,1,23,Victuailles en stock,Mary Saveley,Sales Agent,"2, rue du Commerce",Lyon,69004,France,10.0,Regular,367.29720000000003,NuNuCa Nuß-Nougat-Creme,11,3,20 - 450 g glasses,14.0,76,0,30,0,Economy,Confections,"Desserts, candies, and sweet breads"
10850,33,2.5,4,0.15,8.5,VICTE,1,1998-01-23,1998-03-06,1998-01-30,1,49.19,Victuailles en stock,"2, rue du Commerce",Lyon,69004,France,1998,1,23,Victuailles en stock,Mary Saveley,Sales Agent,"2, rue du Commerce",Lyon,69004,France,10.0,Regular,367.29720000000003,Geitost,15,4,500 g,2.5,112,0,20,0,Economy,Dairy Products,Cheeses
10850,70,15.0,30,0.15,382.5,VICTE,1,1998-01-23,1998-03-06,1998-01-30,1,49.19,Victuailles en stock,"2, rue du Commerce",Lyon,69004,France,1998,1,23,Victuailles en stock,Mary Saveley,Sales Agent,"2, rue du Commerce",Lyon,69004,France,10.0,Regular,367.29720000000003,Outback Lager,7,1,24 - 355 ml bottles,15.0,15,10,30,0,Economy,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10851,2,19.0,5,0.05,90.25,RICAR,5,1998-01-26,1998-02-23,1998-02-02,1,160.55,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,02389-890,Brazil,1998,1,26,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,"Av. Copacabana, 267",Rio de Janeiro,02389-890,Brazil,11.0,Regular,461.14074074074074,Chang,1,1,24 - 12 oz bottles,19.0,17,40,25,1,Economy,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10851,25,14.0,10,0.05,133.0,RICAR,5,1998-01-26,1998-02-23,1998-02-02,1,160.55,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,02389-890,Brazil,1998,1,26,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,"Av. Copacabana, 267",Rio de Janeiro,02389-890,Brazil,11.0,Regular,461.14074074074074,NuNuCa Nuß-Nougat-Creme,11,3,20 - 450 g glasses,14.0,76,0,30,0,Economy,Confections,"Desserts, candies, and sweet breads"
10851,57,19.5,10,0.05,185.25,RICAR,5,1998-01-26,1998-02-23,1998-02-02,1,160.55,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,02389-890,Brazil,1998,1,26,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,"Av. Copacabana, 267",Rio de Janeiro,02389-890,Brazil,11.0,Regular,461.14074074074074,Ravioli Angelo,26,5,24 - 250 g pkgs.,19.5,36,0,20,0,Economy,Grains/Cereals,"Breads, crackers, pasta, and cereal"
10851,59,55.0,42,0.05,2194.5,RICAR,5,1998-01-26,1998-02-23,1998-02-02,1,160.55,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,02389-890,Brazil,1998,1,26,Ricardo Adocicados,Janete Limeira,Assistant Sales Agent,"Av. Copacabana, 267",Rio de Janeiro,02389-890,Brazil,11.0,Regular,461.14074074074074,Raclette Courdavault,28,4,5 kg pkg.,55.0,79,0,0,0,Luxury,Dairy Products,Cheeses
10852,2,19.0,15,0.0,285.0,RATTC,8,1998-01-26,1998-02-09,1998-01-30,1,174.05,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,87110,USA,1998,1,26,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,2817 Milton Dr.,Albuquerque,87110,USA,18.0,Loyal,719.6873309859154,Chang,1,1,24 - 12 oz bottles,19.0,17,40,25,1,Economy,Beverages,"Soft drinks, coffees, teas, beers, and ales"
10852,17,39.0,6,0.0,234.0,RATTC,8,1998-01-26,1998-02-09,1998-01-30,1,174.05,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,87110,USA,1998,1,26,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,2817 Milton Dr.,Albuquerque,87110,USA,18.0,Loyal,719.6873309859154,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,1,Standard,Meat/Poultry,Prepared meats
10852,62,49.3,50,0.0,2465.0,RATTC,8,1998-01-26,1998-02-09,1998-01-30,1,174.05,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,87110,USA,1998,1,26,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,2817 Milton Dr.,Albuquerque,87110,USA,18.0,Loyal,719.6873309859154,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,Standard,Confections,"Desserts, candies, and sweet breads"
10853,18,62.5,10,0.0,625.0,BLAUS,9,1998-01-27,1998-02-24,1998-02-03,2,53.83,Blauer See Delikatessen,Forsterstr. 57,Mannheim,68306,Germany,1998,1,27,Blauer See Delikatessen,Hanna Moos,Sales Representative,Forsterstr. 57,Mannheim,68306,Germany,7.0,Regular,231.41428571428574,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,0,Luxury,Seafood,Seaweed and fish
10854,10,31.0,100,0.15,2635.0,ERNSH,3,1998-01-27,1998-02-24,1998-02-05,2,100.22,Ernst Handel,Kirchgasse 6,Graz,8010,Austria,1998,1,27,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,8010,Austria,30.0,Loyal,1028.1860637254902,Ikura,4,8,12 - 200 ml jars,31.0,31,0,0,0,Standard,Seafood,Seaweed and fish
10854,13,6.0,65,0.15,331.5,ERNSH,3,1998-01-27,1998-02-24,1998-02-05,2,100.22,Ernst Handel,Kirchgasse 6,Graz,8010,Austria,1998,1,27,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,8010,Austria,30.0,Loyal,1028.1860637254902,Konbu,6,8,2 kg box,6.0,24,0,5,0,Economy,Seafood,Seaweed and fish
10855,16,17.45,50,0.0,872.5,OLDWO,3,1998-01-27,1998-02-24,1998-02-04,1,170.97,Old World Delicatessen,2743 Bering St.,Anchorage,99508,USA,1998,1,27,Old World Delicatessen,Rene Phillips,Sales Representative,2743 Bering St.,Anchorage,99508,USA,10.0,Regular,632.3942708333333,Pavlova,7,3,32 - 500 g boxes,17.45,29,0,10,0,Economy,Confections,"Desserts, candies, and sweet breads"
10855,31,12.5,14,0.0,175.0,OLDWO,3,1998-01-27,1998-02-24,1998-02-04,1,170.97,Old World Delicatessen,2743 Bering St.,Anchorage,99508,USA,1998,1,27,Old World Delicatessen,Rene Phillips,Sales Representative,2743 Bering St.,Anchorage,99508,USA,10.0,Regular,632.3942708333333,Gorgonzola Telino,14,4,12 - 100 g pkgs,12.5,0,70,20,0,Economy,Dairy Products,Cheeses
